USER_ID,FULL_NAME,text
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Machine Learning Engineer WebSockets Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Google Professional Machine Learning Engineer WebSockets Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Google Professional Machine Learning Engineer WebSockets Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Google Professional Machine Learning Engineer WebSockets Intermediate
257,Fransisco Connelly,DataWorks Optimizing database performance and scalability for high-volume data processing CompTIA Advanced Security Practitioner (CASP+) Embedded Systems Advance
257,Fransisco Connelly,ByteHub Building a blockchain-based decentralized finance (DeFi) protocol for liquidity provision CompTIA Advanced Security Practitioner (CASP+) Embedded Systems Advance
129,Anders Jarvie,    SOAP Advance
222,Gwyneth Hayes,    SQL Advance
408,Angie Gerriessen,CodeWave Integrating AI-driven automation for optimizing IT operations CompTIA A+ Scala Intermediate
408,Angie Gerriessen,CodeWave Integrating AI-driven automation for optimizing IT operations VMware Certified Professional - Network Virtualization (VCP-NV) Scala Intermediate
408,Angie Gerriessen,TechNest Building a secure messaging platform with end-to-end encryption CompTIA A+ Scala Intermediate
408,Angie Gerriessen,TechNest Building a secure messaging platform with end-to-end encryption VMware Certified Professional - Network Virtualization (VCP-NV) Scala Intermediate
163,Packston Ledingham,  Google Associate Cloud Engineer Big Data Intermediate
398,Lettie Load,InnovateMatrix Building a content management system with headless CMS architecture Project Management Professional (PMP) React.js Beginner
398,Lettie Load,PixelForge Implementing a decentralized finance (DeFi) derivatives platform for risk management Project Management Professional (PMP) React.js Beginner
398,Lettie Load,CodeSavvy Developing a cybersecurity solution for threat detection and response Project Management Professional (PMP) React.js Beginner
460,Loria Sellors,CodePulse Developing a tokenization platform for asset digitization and trading   Swift Advance
417,Braden Gaucher,CodeNest Developing a decentralized identity verification system for KYC compliance   Natural Language Processing (NLP) Advance
54,Sosanna Sheran,DataSphere Designing a geospatial application for location-based services   Machine Learning Advance
300,Kin Kilmaster,    Data Science Advance
69,Konstantin Harfoot,CyberBlast Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision   Behavior-Driven Development (BDD) Intermediate
69,Konstantin Harfoot,ByteGenius Implementing a zero-trust security model for network security   Behavior-Driven Development (BDD) Intermediate
69,Konstantin Harfoot,ByteHub Designing a federated authentication system for seamless user access   Behavior-Driven Development (BDD) Intermediate
179,Swen Yarrington,CodeNest Building a collaborative project management platform for teams Google Professional Data Engineer Robotics Beginner
371,Alaster Langstrath,    Go Advance
202,Bernetta Schinetti,DataMatrix Designing a decentralized autonomous organization (DAO) for decentralized governance   Robotics Beginner
496,Lovell MacAllan,AppSphere Designing a self-sovereign identity solution using blockchain technology Certified Ethical Hacker (CEH) React.js Intermediate
496,Lovell MacAllan,AppSphere Designing a self-sovereign identity solution using blockchain technology AWS Certified Developer - Associate React.js Intermediate
496,Lovell MacAllan,InnovatePulse Implementing a decentralized finance (DeFi) derivatives platform for risk management Certified Ethical Hacker (CEH) React.js Intermediate
496,Lovell MacAllan,InnovatePulse Implementing a decentralized finance (DeFi) derivatives platform for risk management AWS Certified Developer - Associate React.js Intermediate
496,Lovell MacAllan,AppWorks Building a blockchain-based voting system for transparent elections Certified Ethical Hacker (CEH) React.js Intermediate
496,Lovell MacAllan,AppWorks Building a blockchain-based voting system for transparent elections AWS Certified Developer - Associate React.js Intermediate
230,Jeanine Trewhela,    Kubernetes Intermediate
114,Sibby Refford,ByteBlaze Developing a scalable web application using microservices architecture VMware Certified Advanced Professional - Data Center Design (VCAP-DCD) GraphQL Advance
114,Sibby Refford,ByteBlaze Developing a scalable web application using microservices architecture Project Management Professional (PMP) GraphQL Advance
114,Sibby Refford,CodePulse Building a secure messaging platform with end-to-end encryption VMware Certified Advanced Professional - Data Center Design (VCAP-DCD) GraphQL Advance
114,Sibby Refford,CodePulse Building a secure messaging platform with end-to-end encryption Project Management Professional (PMP) GraphQL Advance
60,Jaquith Yeabsley,CyberMatrix Developing a gamification platform for employee engagement and training Cisco Certified Entry Networking Technician (CCENT) Microservices Architecture Advance
60,Jaquith Yeabsley,CyberMatrix Developing a gamification platform for employee engagement and training CompTIA Network+ Microservices Architecture Advance
69,Konstantin Harfoot,CyberBlast Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision   Embedded Systems Beginner
69,Konstantin Harfoot,ByteGenius Implementing a zero-trust security model for network security   Embedded Systems Beginner
69,Konstantin Harfoot,ByteHub Designing a federated authentication system for seamless user access   Embedded Systems Beginner
448,Wainwright Hassin,AppMatrix Implementing a decentralized autonomous organization (DAO) for decentralized governance Certified Information Systems Security Professional (CISSP) TypeScript Intermediate
350,Griffie Sheehy,    JavaScript Beginner
468,Keith Earey,DataGenius Building a decentralized reputation system for online communities   Big Data Advance
164,Paul Curzon,DataGenius Developing a privacy-preserving data sharing platform using homomorphic encryption Cisco Certified Network Professional (CCNP) Natural Language Processing (NLP) Advance
164,Paul Curzon,PixelCloud Implementing a decentralized marketplace for non-fungible tokens (NFTs) Cisco Certified Network Professional (CCNP) Natural Language Processing (NLP) Advance
164,Paul Curzon,TechMatrix Designing a blockchain-based supply chain management solution for traceability Cisco Certified Network Professional (CCNP) Natural Language Processing (NLP) Advance
290,Jayme Adolf,ByteGenius Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   PHP Advance
464,Goldi Willarton,InnovateWave Creating a data visualization dashboard for business intelligence reporting   C++ Advance
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications Certified Information Systems Security Professional (CISSP) Rust Intermediate
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications Microsoft Certified: Azure Security Engineer Associate Rust Intermediate
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications VMware Certified Design Expert (VCDX) Rust Intermediate
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model Microsoft Certified: Azure Administrator Associate Docker Advance
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model VMware Certified Professional - Data Center Virtualization (VCP-DCV) Docker Advance
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model CompTIA IT Fundamentals (ITF+) Docker Advance
29,Lilllie Allot,ByteBlaze Building a machine learning model for predictive analytics in cybersecurity   Python Beginner
388,Breena Minelli,  Project Management Professional (PMP) Data Science Advance
392,Marylinda Cazereau,AppWorks Designing a distributed ledger system for transparent record-keeping   Jenkins Intermediate
392,Marylinda Cazereau,InnovateSavvy Building a decentralized finance (DeFi) platform for peer-to-peer lending   Jenkins Intermediate
508,Brit Simoncini,  Microsoft Certified: Azure Data Engineer Associate Natural Language Processing (NLP) Advance
508,Brit Simoncini,  Microsoft Certified: Azure Solutions Architect Expert Natural Language Processing (NLP) Advance
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance VMware Certified Associate - Digital Business Transformation (VCA-DBT) SOAP Beginner
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Machine Learning Engineer SOAP Beginner
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Data Engineer SOAP Beginner
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Cloud Architect SOAP Beginner
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance AWS Certified Solutions Architect - Professional SOAP Beginner
247,Stavros Megainey,TechCraft Implementing DevOps practices for continuous integration and delivery Microsoft Certified: Azure Developer Associate TypeScript Intermediate
135,Steward Dreini,TechCraft Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi)   Swift Intermediate
143,Paton Toopin,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   Python Advance
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model Microsoft Certified: Azure Administrator Associate ASP.NET Advance
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model VMware Certified Professional - Data Center Virtualization (VCP-DCV) ASP.NET Advance
389,Grantham Waslin,CodeBlaze Developing a decentralized autonomous organization (DAO) governance model CompTIA IT Fundamentals (ITF+) ASP.NET Advance
92,Nikolaus Mariel,CodeNexus Designing a decentralized finance (DeFi) derivatives platform for risk management   Vue.js Intermediate
94,Waldo Cobleigh,PixelWave Developing a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   Ruby on Rails Advance
170,Roxi Jockle,  Microsoft Certified: Azure AI Engineer Associate Go Advance
316,Forrester Standbrook,    PHP Beginner
24,Shurlocke Rittelmeyer,ByteBlaze Building a scalable backend system using serverless architecture Microsoft Certified: Azure Fundamentals Git Intermediate
506,Dalton Quelch,PixelCloud Designing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Data Engineer RESTful APIs Beginner
148,Crista Shelton,ByteCloud Building an automated incident response system for cybersecurity   Go Intermediate
148,Crista Shelton,ByteBlaze Implementing a decentralized finance (DeFi) derivatives platform for risk management   Go Intermediate
141,Sonya Triplet,CyberMatrix Developing a hybrid cloud infrastructure for flexible resource management Google Professional Cloud Architect Kubernetes Beginner
141,Sonya Triplet,InnovateMatrix Building a distributed consensus algorithm for decentralized applications Google Professional Cloud Architect Kubernetes Beginner
224,Wainwright Pawson,ByteHub Designing a geospatial application for location-based services CompTIA A+ Kotlin Advance
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Google Professional Cloud Architect C++ Intermediate
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Microsoft Certified: Azure Data Engineer Associate C++ Intermediate
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Project Management Professional (PMP) C++ Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Google Professional Cloud Architect C++ Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Microsoft Certified: Azure Data Engineer Associate C++ Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Project Management Professional (PMP) C++ Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Cloud Architect C++ Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Data Engineer Associate C++ Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Project Management Professional (PMP) C++ Intermediate
369,Dunc Probart,CodeSavvy Implementing a decentralized marketplace for non-fungible tokens (NFTs) Cisco Certified DevNet Professional Rust Intermediate
369,Dunc Probart,CodeSavvy Implementing a decentralized marketplace for non-fungible tokens (NFTs) CompTIA Advanced Security Practitioner (CASP+) Rust Intermediate
369,Dunc Probart,CodeSavvy Implementing a decentralized marketplace for non-fungible tokens (NFTs) AWS Certified DevOps Engineer - Professional Rust Intermediate
369,Dunc Probart,DataSphere Designing a decentralized exchange (DEX) for token swaps and liquidity pooling Cisco Certified DevNet Professional Rust Intermediate
369,Dunc Probart,DataSphere Designing a decentralized exchange (DEX) for token swaps and liquidity pooling CompTIA Advanced Security Practitioner (CASP+) Rust Intermediate
369,Dunc Probart,DataSphere Designing a decentralized exchange (DEX) for token swaps and liquidity pooling AWS Certified DevOps Engineer - Professional Rust Intermediate
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending VMware Certified Associate - Digital Business Transformation (VCA-DBT) Java Beginner
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending CompTIA IT Fundamentals (ITF+) Java Beginner
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage VMware Certified Associate - Digital Business Transformation (VCA-DBT) Java Beginner
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage CompTIA IT Fundamentals (ITF+) Java Beginner
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance VMware Certified Associate - Digital Business Transformation (VCA-DBT) Java Beginner
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance CompTIA IT Fundamentals (ITF+) Java Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Microsoft Certified: Azure Fundamentals Embedded Systems Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Google Professional Cloud Network Engineer Embedded Systems Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading AWS Certified DevOps Engineer - Professional Embedded Systems Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Certified Information Security Manager (CISM) Embedded Systems Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Microsoft Certified: Azure Fundamentals Embedded Systems Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Google Professional Cloud Network Engineer Embedded Systems Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity AWS Certified DevOps Engineer - Professional Embedded Systems Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Certified Information Security Manager (CISM) Embedded Systems Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Microsoft Certified: Azure Fundamentals Embedded Systems Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Google Professional Cloud Network Engineer Embedded Systems Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading AWS Certified DevOps Engineer - Professional Embedded Systems Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Certified Information Security Manager (CISM) Embedded Systems Beginner
435,Binny Smalman,    Robotics Advance
377,Eziechiele Laba,CyberDynamics Building a decentralized marketplace using blockchain smart contracts Microsoft Certified: Azure Solutions Architect Expert Internet of Things Intermediate
423,Vin Dahlgren,    Behavior-Driven Development (BDD) Intermediate
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security Google Professional Cloud Network Engineer Spring Framework Intermediate
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security Microsoft Certified: Azure Developer Associate Spring Framework Intermediate
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security CompTIA Cybersecurity Analyst (CySA+) Spring Framework Intermediate
157,Estell Stanney,CodeNest Building a collaborative project management platform for teams   Python Beginner
157,Estell Stanney,AppBlast Building a mobile wallet application for digital currency transactions   Python Beginner
58,Ricca Adriaan,InnovatePulse Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Certified Information Systems Security Professional (CISSP) Natural Language Processing (NLP) Intermediate
58,Ricca Adriaan,InnovatePulse Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Certified Cloud Security Professional (CCSP) Natural Language Processing (NLP) Intermediate
362,Nigel Lewing,InnovateMatrix Designing a decentralized exchange (DEX) aggregator for optimized token trading Certified Information Systems Auditor (CISA) HTML/CSS Beginner
138,Vince Lideard,AppBlast Developing a decentralized autonomous liquidity protocol for decentralized finance (DeFi)   Flask Beginner
138,Vince Lideard,TechNest Optimizing database performance and scalability for high-volume data processing   Flask Beginner
124,Francesco Mosedall,PixelNest Integrating AI-driven automation for optimizing IT operations   Embedded Systems Advance
124,Francesco Mosedall,TechSavvy Building a continuous monitoring solution for infrastructure security   Embedded Systems Advance
250,Kirsten Reagan,DataMatrix Building a continuous monitoring solution for infrastructure security   Node.js Advance
423,Vin Dahlgren,    GraphQL Intermediate
298,Willi Leate,CodeCrafters Implementing a data loss prevention solution for sensitive data protection   WebSockets Intermediate
298,Willi Leate,InnovateMatrix Implementing a decentralized exchange (DEX) for cryptocurrency trading   WebSockets Intermediate
124,Francesco Mosedall,PixelNest Integrating AI-driven automation for optimizing IT operations   Artificial Intelligence Intermediate
124,Francesco Mosedall,TechSavvy Building a continuous monitoring solution for infrastructure security   Artificial Intelligence Intermediate
127,Boycie Holdren,ByteHub Implementing server-side rendering for optimized web performance Cisco Certified Design Professional (CCDP) Behavior-Driven Development (BDD) Beginner
127,Boycie Holdren,ByteHub Implementing server-side rendering for optimized web performance Certified Information Systems Auditor (CISA) Behavior-Driven Development (BDD) Beginner
127,Boycie Holdren,ByteHub Implementing server-side rendering for optimized web performance VMware Certified Associate - Digital Business Transformation (VCA-DBT) Behavior-Driven Development (BDD) Beginner
127,Boycie Holdren,CyberSphere Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending Cisco Certified Design Professional (CCDP) Behavior-Driven Development (BDD) Beginner
127,Boycie Holdren,CyberSphere Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending Certified Information Systems Auditor (CISA) Behavior-Driven Development (BDD) Beginner
127,Boycie Holdren,CyberSphere Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending VMware Certified Associate - Digital Business Transformation (VCA-DBT) Behavior-Driven Development (BDD) Beginner
427,Bertina Simms,PixelNest Designing a decentralized finance (DeFi) derivatives platform for risk management   Java Intermediate
427,Bertina Simms,PixelWave Building a collaborative project management platform for teams   Java Intermediate
68,Clem Latan,AppMatrix Building a fault-tolerant distributed messaging system Certified Cloud Security Professional (CCSP) Continuous Integration/Continuous Deployment (CI/CD) Intermediate
68,Clem Latan,AppMatrix Building a fault-tolerant distributed messaging system Microsoft Certified: Azure Administrator Associate Continuous Integration/Continuous Deployment (CI/CD) Intermediate
68,Clem Latan,DataMatrix Implementing differential privacy techniques for data anonymization Certified Cloud Security Professional (CCSP) Continuous Integration/Continuous Deployment (CI/CD) Intermediate
68,Clem Latan,DataMatrix Implementing differential privacy techniques for data anonymization Microsoft Certified: Azure Administrator Associate Continuous Integration/Continuous Deployment (CI/CD) Intermediate
142,Megen Cortese,ByteBlaze Building a data lake for centralized storage and analysis of big data   Spring Framework Intermediate
155,Godfry Geraldo,  Cisco Certified Network Professional (CCNP) Kubernetes Intermediate
155,Godfry Geraldo,  Google Professional Machine Learning Engineer Kubernetes Intermediate
155,Godfry Geraldo,  CompTIA Security+ Kubernetes Intermediate
117,Kristy Melladew,  Certified Cloud Security Professional (CCSP) HTML/CSS Advance
117,Kristy Melladew,  Google Professional Cloud Developer HTML/CSS Advance
441,Diego Iskowicz,TechNest Designing a blockchain-based supply chain management solution for traceability Google Professional Collaboration Engineer Agile Methodologies Advance
441,Diego Iskowicz,PixelGenius Designing a decentralized exchange (DEX) for token swaps and liquidity pooling Google Professional Collaboration Engineer Agile Methodologies Advance
125,Lyndel Ziemen,CyberMatrix Designing a decentralized social media platform for censorship-resistant communication   GraphQL Beginner
238,Valera Tournay,TechSavvy Designing a data governance framework for regulatory compliance Cisco Certified Network Associate (CCNA) Hibernate Beginner
238,Valera Tournay,TechSavvy Designing a data governance framework for regulatory compliance Microsoft Certified: Azure Solutions Architect Expert Hibernate Beginner
238,Valera Tournay,CyberForge Developing a scalable web application using microservices architecture Cisco Certified Network Associate (CCNA) Hibernate Beginner
238,Valera Tournay,CyberForge Developing a scalable web application using microservices architecture Microsoft Certified: Azure Solutions Architect Expert Hibernate Beginner
484,Cathleen Beamson,TechNest Building a decentralized exchange (DEX) for tokenized asset trading Certified Information Security Manager (CISM) Scala Advance
120,Mady Arstingall,CodeNest Developing a privacy-preserving data sharing platform using homomorphic encryption   Computer Vision Intermediate
120,Mady Arstingall,CodeCraft Building a fault-tolerant distributed messaging system   Computer Vision Intermediate
120,Mady Arstingall,InnovateSavvy Building a decentralized storage network for secure and censorship-resistant file storage   Computer Vision Intermediate
120,Mady Arstingall,TechSavvy Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   Computer Vision Intermediate
378,Cory Romaynes,    SQL Beginner
454,Jonas Greed,ByteCloud Designing a data classification system for information governance Certified Cloud Security Professional (CCSP) Rust Beginner
225,Gwenora Arne,CyberMatrix Implementing a decentralized identity management solution using decentralized identifiers (DIDs)   PHP Beginner
120,Mady Arstingall,CodeNest Developing a privacy-preserving data sharing platform using homomorphic encryption   PHP Intermediate
120,Mady Arstingall,CodeCraft Building a fault-tolerant distributed messaging system   PHP Intermediate
120,Mady Arstingall,InnovateSavvy Building a decentralized storage network for secure and censorship-resistant file storage   PHP Intermediate
120,Mady Arstingall,TechSavvy Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   PHP Intermediate
355,Robbie Stooke,  Google Professional Machine Learning Engineer RESTful APIs Intermediate
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Google Professional Cloud Architect C# Advance
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Microsoft Certified: Azure Data Engineer Associate C# Advance
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Project Management Professional (PMP) C# Advance
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Google Professional Cloud Architect C# Advance
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Microsoft Certified: Azure Data Engineer Associate C# Advance
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Project Management Professional (PMP) C# Advance
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Cloud Architect C# Advance
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Data Engineer Associate C# Advance
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Project Management Professional (PMP) C# Advance
257,Fransisco Connelly,DataWorks Optimizing database performance and scalability for high-volume data processing CompTIA Advanced Security Practitioner (CASP+) Hibernate Advance
257,Fransisco Connelly,ByteHub Building a blockchain-based decentralized finance (DeFi) protocol for liquidity provision CompTIA Advanced Security Practitioner (CASP+) Hibernate Advance
352,La verne Tunna,CyberBlast Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Google Professional Cloud Developer Ruby on Rails Intermediate
24,Shurlocke Rittelmeyer,ByteBlaze Building a scalable backend system using serverless architecture Microsoft Certified: Azure Fundamentals Kotlin Advance
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending VMware Certified Associate - Digital Business Transformation (VCA-DBT) Flask Intermediate
497,Jabez Buck,InnovateForge Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending CompTIA IT Fundamentals (ITF+) Flask Intermediate
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage VMware Certified Associate - Digital Business Transformation (VCA-DBT) Flask Intermediate
497,Jabez Buck,CodeCraft Designing a decentralized storage network for distributed file storage CompTIA IT Fundamentals (ITF+) Flask Intermediate
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance VMware Certified Associate - Digital Business Transformation (VCA-DBT) Flask Intermediate
497,Jabez Buck,ByteHub Implementing a decentralized autonomous organization (DAO) for decentralized governance CompTIA IT Fundamentals (ITF+) Flask Intermediate
292,Curt Cannop,  CompTIA Security+ Test-Driven Development (TDD) Beginner
499,Stevana Surmeyers,  Google Professional Cloud Security Engineer Microservices Architecture Beginner
89,Ward Gherardelli,CodeNexus Designing a distributed file system for efficient data storage and retrieval Cisco Certified DevNet Associate ASP.NET Beginner
357,Lil Lack,CodeBlaze Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) CompTIA Security+ Kubernetes Intermediate
258,Simmonds Sindell,    Embedded Systems Intermediate
379,Lanita Salmon,DataGenius Designing and deploying a high-availability architecture for web applications ITIL Foundation Certification Node.js Advance
489,Eve Veryard,CodeCraft Implementing single sign-on authentication for seamless user access Cisco Certified Network Professional (CCNP) Rust Advance
489,Eve Veryard,ByteBlaze Designing a serverless data processing pipeline for real-time analytics Cisco Certified Network Professional (CCNP) Rust Advance
307,Mariquilla Fishleigh,TechSavvy Developing a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   HTML/CSS Beginner
303,Kimble Lilloe,DataWorks Developing a peer-to-peer lending platform with blockchain technology Google Associate Cloud Engineer ASP.NET Advance
40,Quintana Kelberer,TechSavvy Implementing a decentralized finance (DeFi) derivatives platform for risk management   Flask Advance
40,Quintana Kelberer,TechCraft Implementing a decentralized autonomous organization (DAO) for decentralized governance   Flask Advance
467,Rosalynd Scothron,  Microsoft Certified: Azure Developer Associate Rust Advance
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Google Associate Cloud Engineer Java Intermediate
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Google Professional Data Engineer Java Intermediate
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Cisco Certified DevNet Associate Java Intermediate
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Google Associate Cloud Engineer Java Intermediate
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Google Professional Data Engineer Java Intermediate
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Cisco Certified DevNet Associate Java Intermediate
202,Bernetta Schinetti,DataMatrix Designing a decentralized autonomous organization (DAO) for decentralized governance   Django Advance
352,La verne Tunna,CyberBlast Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Google Professional Cloud Developer Scala Intermediate
41,Richmond Dorn,ByteCloud Developing a peer-to-peer lending platform with blockchain technology Certified Cloud Security Professional (CCSP) SQL Advance
299,Taite Tipping,DataWorks Implementing a decentralized autonomous organization (DAO) for decentralized governance Cisco Certified Entry Networking Technician (CCENT) Spring Framework Intermediate
299,Taite Tipping,DataWorks Implementing a decentralized autonomous organization (DAO) for decentralized governance AWS Certified Solutions Architect - Professional Spring Framework Intermediate
